finding_id,page_id,website_id,rule_id,wcag_sc,wcag_level,impact_label,affected_node_count,selector,finding_signature,validation_status
F002254,P085,W17,region,,,moderate,3,.yy-button,a0fad8bd99c6aa4e,auto-detected
F002255,P085,W17,region,,,moderate,3,.sgpb-background-image-108224,31213401817fcec2,auto-detected
F002256,P085,W17,region,,,moderate,3,#sgpb-popup-dialog-main-div-wrapper,766f138228f9300c,auto-detected
F002257,P086,W18,button-name,4.1.2,A,critical,7,".owl-themex > .owl-dots > .owl-dot.active[role=""button""]",22291973fc0f6109,auto-detected
F002258,P086,W18,button-name,4.1.2,A,critical,7,".owl-themex > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",5008633570e33213,auto-detected
F002259,P086,W18,button-name,4.1.2,A,critical,7,".owl-dot[role=""button""]:nth-child(3)",c503a8587723cdb9,auto-detected
F002260,P086,W18,button-name,4.1.2,A,critical,7,".section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot.active[role=""button""]",94446ed6d5f83b7b,auto-detected
F002261,P086,W18,button-name,4.1.2,A,critical,7,".section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",7264398096bd7754,auto-detected
F002262,P086,W18,button-name,4.1.2,A,critical,7,".section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot.active[role=""button""]",4a744a87d78a3ff6,auto-detected
F002263,P086,W18,button-name,4.1.2,A,critical,7,".section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",25decb07a374313c,auto-detected
F002264,P086,W18,color-contrast,1.4.3,AA,serious,2,".btn.btn-light[href$=""video-informasi/""]",e1c6ac673bf0b222,auto-detected
F002265,P086,W18,color-contrast,1.4.3,AA,serious,2,"a[href$=""ebook-weekly/""]",443817cd9dc46fc1,auto-detected
F002266,P086,W18,heading-order,,,moderate,2,".cloned.owl-item:nth-child(1) > .news-card.to-animate[data-animation=""animate__fadeinright""] > a > .content > h4",b1e1e8bcac43c64f,auto-detected
F002267,P086,W18,heading-order,,,moderate,2,".program-card[data-animation=""animate__fadeinleft""][data-delay=""0.1s""] > div > h6[data-asw-org-font-size=""20""]",e855fa04fe8e89e7,auto-detected
F002268,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(1) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",7da7bb88670c3ca9,auto-detected
F002269,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(2) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",f426ab8c9d13b718,auto-detected
F002270,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(3) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",222f329bad4c4f0c,auto-detected
F002271,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(4) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",fe8b58f334962d4e,auto-detected
F002272,P086,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(5) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",f923fca526ea20be,auto-detected
F002273,P086,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(6) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",478f8bb589583984,auto-detected
F002274,P086,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(7) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",0051fed111a0b949,auto-detected
F002275,P086,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(8) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",76b4a6833946710e,auto-detected
F002276,P086,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(9) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",503d915c86a0af36,auto-detected
F002277,P086,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(10) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",e3f3c607504272f7,auto-detected
F002278,P086,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(11) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",ca9dd339bfa60bcd,auto-detected
F002279,P086,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(12) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",86cccefb216389d1,auto-detected
F002280,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(13) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",e48300cd37d6029b,auto-detected
F002281,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(14) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",3b87c2b431648a4d,auto-detected
F002282,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(15) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",d20a5948b36c0071,auto-detected
F002283,P086,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(16) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",113d38331e3b8f65,auto-detected
F002284,P086,W18,landmark-one-main,,,moderate,1,html,1c13aa0e03a2b9b5,auto-detected
F002285,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",e4d04359316eec45,auto-detected
F002286,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",9cef8afd041abfdf,auto-detected
F002287,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""]",e058bad829aa3b58,auto-detected
F002288,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""]",6cbd3d713469c6f9,auto-detected
F002289,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""]",9caa79a801813f4b,auto-detected
F002290,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""]",7405b2eadb22f58c,auto-detected
F002291,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".container > .row:nth-child(2) > a[href=""/""][target=""_blank""]",e4219e72588f4742,auto-detected
F002292,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""]",b5bb4532e2158853,auto-detected
F002293,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",83a2f4cf555f0407,auto-detected
F002294,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",7ef44da928b24e2e,auto-detected
F002295,P086,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][data-asw-org-font-size=""13""][target=""_blank""]",a8fa2c5e853d9e12,auto-detected
F002296,P086,W18,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,e756c35bf058458b,auto-detected
F002297,P086,W18,page-has-heading-one,,,moderate,1,html,ddb75714c10ae793,auto-detected
F002298,P086,W18,region,,,moderate,14,.section-banner-beranda,e469dd4272bff8f1,auto-detected
F002299,P086,W18,region,,,moderate,14,#j-vscreen-news-sm,9b0bd07a7d9fe740,auto-detected
F002300,P086,W18,region,,,moderate,14,#j-vscreen-news-lg,8fcef711c42e8748,auto-detected
F002301,P086,W18,region,,,moderate,14,.owl-themex > .owl-stage-outer,a116a4d63fa0e30d,auto-detected
F002302,P086,W18,region,,,moderate,14,.owl-banner-carousel > .owl-stage-outer,6dc1ba849008b1ac,auto-detected
F002303,P086,W18,region,,,moderate,14,#pills-tab,d6a17fab9a14b754,auto-detected
F002304,P086,W18,region,,,moderate,14,#bansos,8ea2ee49ef3b9813,auto-detected
F002305,P086,W18,region,,,moderate,14,.tag-konten:nth-child(2),68ed5bb1ed07f335,auto-detected
F002306,P086,W18,region,,,moderate,14,.owl-youtube > .owl-stage-outer,91ee0471415dfae7,auto-detected
F002307,P086,W18,region,,,moderate,14,.tag-konten:nth-child(4),98de8ae8817e0b0a,auto-detected
F002308,P086,W18,region,,,moderate,14,.section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,243476a831b16602,auto-detected
F002309,P086,W18,region,,,moderate,14,.tag-konten:nth-child(6),ab7a31132c10c532,auto-detected
F002310,P086,W18,region,,,moderate,14,.section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,b79908067cb3a482,auto-detected
F002311,P086,W18,region,,,moderate,14,.section-footer,2924f0088c3be5b4,auto-detected
F002312,P087,W18,landmark-one-main,,,moderate,1,html,de9d8f6776acda36,auto-detected
F002313,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",302fe919b56856f1,auto-detected
F002314,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",80c5b6aee3b4ba86,auto-detected
F002315,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",1b6518491390affc,auto-detected
F002316,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",36274eddd5f28107,auto-detected
F002317,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",dc6386d690329aa4,auto-detected
F002318,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",26700b08a1867446,auto-detected
F002319,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",df5624968b726e81,auto-detected
F002320,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",a0b8af091fdb50ed,auto-detected
F002321,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",b8ca44f8e8df4994,auto-detected
F002322,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",03c5f5f88c0e3f58,auto-detected
F002323,P087,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][target=""_blank""][data-asw-org-font-size=""13""]",bf208df809c9ede3,auto-detected
F002324,P087,W18,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,864baad1be81c252,auto-detected
F002325,P087,W18,page-has-heading-one,,,moderate,1,html,16d0dc10f1d2a019,auto-detected
F002326,P087,W18,region,,,moderate,5,.tag-konten,1e6fde303d5f0684,auto-detected
F002327,P087,W18,region,,,moderate,5,.mb-5,ee9c28c7609337ad,auto-detected
F002328,P087,W18,region,,,moderate,5,#nav-tab,4c97d3ec1616b37c,auto-detected
F002329,P087,W18,region,,,moderate,5,#pills-1,5d9457646ff633ae,auto-detected
F002330,P087,W18,region,,,moderate,5,.section-footer,ba513f8431118401,auto-detected
F002331,P088,W18,landmark-one-main,,,moderate,1,html,05805e509d942de7,auto-detected
F002332,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",a7ae35db667fea15,auto-detected
F002333,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",352281fa2c00858b,auto-detected
F002334,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",08724841a68791a5,auto-detected
F002335,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",6fd9466aa9cb8af7,auto-detected
F002336,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",544b130329d2a565,auto-detected
F002337,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",1f9469e47ae43134,auto-detected
F002338,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",42f116d20c571b37,auto-detected
F002339,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",42ba9865f9c0dadf,auto-detected
F002340,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",b377e6318a8d1818,auto-detected
F002341,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""14""]",292a6efa3c4f6d21,auto-detected
F002342,P088,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""13""]",12400621088870d5,auto-detected
F002343,P088,W18,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,7af44e6a3dd711ad,auto-detected
F002344,P088,W18,region,,,moderate,2,.profile,c9c3d3a043fb8b04,auto-detected
F002345,P088,W18,region,,,moderate,2,.section-footer,06169c5e37a041c5,auto-detected
F002346,P089,W18,landmark-one-main,,,moderate,1,html,e065f10eb11bd864,auto-detected
F002347,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",4815ab3cb4785f20,auto-detected
F002348,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",31a5fbe8c2ea9980,auto-detected
F002349,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",fc353ac6cc12e425,auto-detected
F002350,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",d8e00450e3d8dbce,auto-detected
F002351,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",94d1db2fdc6b61cc,auto-detected
F002352,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",e80d6c4fc03c8dd2,auto-detected
F002353,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",7245fc9f4600ce85,auto-detected
F002354,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",bb827ebd60fad408,auto-detected
F002355,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",3eb69ef4c9a88379,auto-detected
F002356,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""14""]",be66d469711aa451,auto-detected
F002357,P089,W18,link-name,2.4.4;4.1.2,A,serious,11,"a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""13""]",3927f1c9743a2cf8,auto-detected
F002358,P089,W18,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,343f073abdc89f76,auto-detected
F002359,P089,W18,region,,,moderate,2,.profile,37138127d41357ec,auto-detected
F002360,P089,W18,region,,,moderate,2,.section-footer,bce6fa49583f894b,auto-detected
F002361,P090,W18,button-name,4.1.2,A,critical,7,".owl-themex > .owl-dots > .owl-dot.active[role=""button""]",e9c2593105a6b70b,auto-detected
F002362,P090,W18,button-name,4.1.2,A,critical,7,".owl-themex > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",fd2d72bfe0310b85,auto-detected
F002363,P090,W18,button-name,4.1.2,A,critical,7,".owl-dot[role=""button""]:nth-child(3)",b5b386232b29ca5b,auto-detected
F002364,P090,W18,button-name,4.1.2,A,critical,7,".section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot.active[role=""button""]",4df73fbdc4eff67f,auto-detected
F002365,P090,W18,button-name,4.1.2,A,critical,7,".section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",c8259c88334a930b,auto-detected
F002366,P090,W18,button-name,4.1.2,A,critical,7,".section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot.active[role=""button""]",6321b474c7e8693f,auto-detected
F002367,P090,W18,button-name,4.1.2,A,critical,7,".section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-dots > .owl-dot[role=""button""]:nth-child(2)",da2ccd1d8e2716c7,auto-detected
F002368,P090,W18,color-contrast,1.4.3,AA,serious,2,".btn.btn-light[href$=""video-informasi/""]",c81f74c78a836c40,auto-detected
F002369,P090,W18,color-contrast,1.4.3,AA,serious,2,"a[href$=""ebook-weekly/""]",e83287b62cea7729,auto-detected
F002370,P090,W18,heading-order,,,moderate,2,".cloned.owl-item:nth-child(1) > .news-card.to-animate[data-animation=""animate__fadeinright""] > a > .content > h4",df44c7f0fc9c8dc7,auto-detected
F002371,P090,W18,heading-order,,,moderate,2,".program-card[data-animation=""animate__fadeinleft""][data-delay=""0.1s""] > div > h6[data-asw-org-font-size=""20""]",e6204217904fb535,auto-detected
F002372,P090,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(1) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",91234fea4e024921,auto-detected
F002373,P090,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(2) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",0ffaed95eb7b2f8e,auto-detected
F002374,P090,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(3) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",690dadfadcc87087,auto-detected
F002375,P090,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(4) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",21e2e440bc30ae7c,auto-detected
F002376,P090,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(5) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",5b0808db9694bcdf,auto-detected
F002377,P090,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(6) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",f7b665c4166fb5dd,auto-detected
F002378,P090,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(7) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",74ace4d8afcd8b8b,auto-detected
F002379,P090,W18,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(8) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",dcfe1f85b07e3e97,auto-detected
F002380,P090,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(9) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",1688af93f9b37ad0,auto-detected
F002381,P090,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(10) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",9da4a3be5dbb147e,auto-detected
F002382,P090,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(11) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",b2c698e0dedef9c8,auto-detected
F002383,P090,W18,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(12) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",06e515cf0bbf3354,auto-detected
F002384,P090,W18,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(13) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",e5308f485bdb0d06,auto-detected
